scene_ID,frame_ID,object_ID,category,x,y,z,roll,pitch,yaw
0020,82,ego,CAR,33.500053164,0.005346727,-0.126018097,-0.004009306474507035,0.001984497292157883,0.01606788697333883
0020,83,ego,CAR,34.09367603,0.00890439,-0.129051869,-0.003968953590805846,0.001831298407681814,0.016597341934665444
0020,84,ego,CAR,34.630264069,0.011844502,-0.131545318,-0.0035420993214501095,0.0012338034841476997,0.01677022386128968
0020,85,ego,CAR,35.164447066,0.016043832,-0.133723703,-0.003857398340326945,0.0007969176203346251,0.016770399425998228
0020,86,ego,CAR,35.750865138,0.020854054,-0.13624239,-0.00414763884975855,0.0009400462028716916,0.01683455546653967
0020,87,ego,CAR,36.282002541,0.025921438,-0.139537173,-0.004384683510775034,0.0011104199147560223,0.016926225838085784
0020,88,ego,CAR,36.811458558,0.028878035,-0.141889761,-0.003991139518777942,0.0007827341841650792,0.01653643681538952
0020,89,ego,CAR,37.391610167,0.033044464,-0.144860931,-0.003932865616500081,0.0003227326634123173,0.016442179884361252
0020,90,ego,CAR,37.917385941,0.037465394,-0.147774098,-0.004033115596378423,0.00028480746995596107,0.01646895251485958
0020,91,ego,CAR,38.441492281,0.041641809,-0.150635437,-0.0042505404818911074,0.00031460009546879775,0.016223888916096385
0020,92,ego,CAR,39.015738659,0.045913391,-0.15402357,-0.004092020790260165,0.0002939410753146632,0.01588856467876898
0020,93,ego,CAR,39.536340836,0.050109148,-0.1570313,-0.0045716236628985385,0.0007425353056516037,0.015946201383146175
0020,94,ego,CAR,40.106166161,0.054351572,-0.15964409,-0.004627034036726485,0.0011380504305948946,0.01586380146999744
0020,95,ego,CAR,40.621782183,0.05792924,-0.161368771,-0.004327023134806041,0.0009477290674091421,0.015587180295932868
0020,96,ego,CAR,41.135420676,0.06176555,-0.163713991,-0.004102245445102071,0.0010779792488335715,0.015383331711876558
0020,97,ego,CAR,41.69830655,0.065096566,-0.166531612,-0.004017833373994861,0.0010264092446692352,0.015384966280405976
0020,98,ego,CAR,42.206848748,0.069969279,-0.169120934,-0.004314519887257617,0.0007007262848155449,0.015325261550316327
0020,99,ego,CAR,42.714231388,0.073776738,-0.171606185,-0.0043398960628140415,0.00067720129745652,0.015051342706096094
0020,100,ego,CAR,43.269124858,0.07769818,-0.173879907,-0.004409312658790299,0.0010794543092806919,0.014950310993832261
0020,101,ego,CAR,43.771038149,0.080944814,-0.175337595,-0.004330802867956507,0.0013433935600368763,0.015156613344361247
0020,102,ego,CAR,44.32008593,0.083380248,-0.175898061,-0.0035693918306209937,0.001507164888997714,0.01518350738752261
0020,103,ego,CAR,44.816752113,0.086688408,-0.176883182,-0.003503327628930464,0.0018777476174625107,0.015355138837078286
0020,104,ego,CAR,45.310447702,0.091683051,-0.179782816,-0.003808006422675092,0.0022676780303756416,0.01569937461557558
0020,105,ego,CAR,45.849936602,0.097244872,-0.182548736,-0.004101563999043378,0.0020838308944473027,0.016235637077087084
0020,106,ego,CAR,46.337578725,0.101284432,-0.184296733,-0.0038580870317366234,0.0018119922807731115,0.01657685439466494
0020,107,ego,CAR,46.82345219,0.105602723,-0.18525534,-0.003495259613281121,0.0025011868008473215,0.017156682391927802
0020,108,ego,CAR,47.354560808,0.111555692,-0.186577526,-0.003575598131336122,0.003090671835597192,0.018146468304379937
0020,109,ego,CAR,47.834546879,0.118757034,-0.18920816,-0.0037872117021446883,0.0030943724004286466,0.01896385446387505
0020,110,ego,CAR,48.311204946,0.124947603,-0.19164261,-0.0034547883186295536,0.0028024606335943503,0.019609910821880128
0020,111,ego,CAR,48.832625865,0.13246249,-0.194578897,-0.003343151174140857,0.0028510609369796214,0.02046594670185975
0020,112,ego,CAR,49.304930724,0.140318208,-0.197245533,-0.003779847504777223,0.0032576601261165017,0.02136389537518113
0020,113,ego,CAR,49.821269068,0.149086472,-0.199225232,-0.003899850572235408,0.0033616989438929323,0.022420283248072437
0020,114,ego,CAR,50.287378051,0.156952674,-0.201553507,-0.0036964558476517695,0.0031200185558302174,0.02313846690056387
0020,115,ego,CAR,50.751288455,0.164444195,-0.203389042,-0.0036186367326562774,0.003179547720825404,0.02391641581772319
0020,116,ego,CAR,51.258489381,0.173839931,-0.204682818,-0.0039819547963038104,0.0032441529837723415,0.025075299512823612
0020,117,ego,CAR,51.71650296,0.182657733,-0.20589449,-0.004049251810682719,0.0032416120648353086,0.025935160110638122
0020,118,ego,CAR,52.1714189,0.19116548,-0.207266671,-0.003782469191118132,0.0029877667090216775,0.02653063040359971
0020,119,ego,CAR,52.667673822,0.201489711,-0.20982032,-0.003993578804784903,0.0032146162500286124,0.027349475078275454
0020,120,ego,CAR,53.115115526,0.211533482,-0.211404927,-0.004331971316592131,0.0031291852729369296,0.028312485014879485
0020,121,ego,CAR,53.559176169,0.221238979,-0.212519889,-0.004455518559632665,0.0032499238438123967,0.029199582566809212
0020,122,ego,CAR,54.04390043,0.231982343,-0.213035173,-0.004577986725031735,0.003388162741437384,0.02983819780906849
0020,123,ego,CAR,54.479517617,0.242005231,-0.214145754,-0.004789795548084896,0.003629219002709405,0.030412741655837294
0020,124,ego,CAR,54.954229427,0.253432345,-0.216606343,-0.005432047043380628,0.004271283556717798,0.030914363648800958
0020,125,ego,CAR,55.379696236,0.263692971,-0.218422647,-0.005767369367740471,0.004109047980560554,0.031247642359654826
0020,126,ego,CAR,55.800729279,0.273150535,-0.219474001,-0.006067580895490643,0.003707947933833111,0.0313814350947883
0020,127,ego,CAR,56.259901087,0.282011083,-0.22065521,-0.0058011083836531085,0.00367281537805475,0.031269113222839096
0020,128,ego,CAR,56.673362768,0.290881095,-0.222333105,-0.005916340319144453,0.00407977957565242,0.031200968120751682
0020,129,ego,CAR,57.082471365,0.300209253,-0.224550642,-0.006391434446786803,0.004086397934069286,0.0312207673413063
0020,130,ego,CAR,57.527566395,0.310809946,-0.227479168,-0.006901716967016469,0.003690630631125291,0.0311319768146312
0020,131,ego,CAR,57.928469665,0.31884261,-0.229187932,-0.006841534843829322,0.0033114412718728836,0.030867584993639063
0020,132,ego,CAR,58.365401886,0.327481799,-0.23077217,-0.006695086559719954,0.0034410403340219275,0.03066266541895679
0020,133,ego,CAR,58.758845731,0.335597002,-0.232520503,-0.006755916358029523,0.0038872684928472623,0.030596661031866645
0020,134,ego,CAR,59.147614413,0.344410433,-0.23436705,-0.007048445089614219,0.0037610682523916417,0.030657194113175024
0020,135,ego,CAR,59.572281707,0.354310067,-0.236927075,-0.007419130875355506,0.004048255417279822,0.030726847975865113
0020,136,ego,CAR,59.953023291,0.362978138,-0.23831154,-0.007530847316754574,0.00413707973276356,0.030833014384582746
0020,137,ego,CAR,60.329819605,0.372132512,-0.239976199,-0.007769231187375603,0.003692574718120234,0.031044139006171534
0020,138,ego,CAR,60.739862709,0.381353855,-0.240735256,-0.007619311890517011,0.003209846147520956,0.03148694378255712
0020,139,ego,CAR,61.110153241,0.390138121,-0.242580243,-0.007680202877869746,0.003467119384981565,0.03210947675147935
0020,140,ego,CAR,61.4772794,0.398242041,-0.243856441,-0.007649564509874196,0.0036739238492371484,0.03230863760388836
0020,141,ego,CAR,61.875806868,0.407143156,-0.244361051,-0.007446005661595478,0.0031854825430555067,0.0325160497836805
0020,142,ego,CAR,62.235311603,0.417323111,-0.246708396,-0.00779643076390002,0.0031129215562413215,0.03288912449859538
0020,143,ego,CAR,62.627056828,0.427672207,-0.249556225,-0.007941768169041907,0.002993718470313045,0.03324651849575666
0020,144,ego,CAR,62.98005938,0.437060424,-0.251106177,-0.008216916005107322,0.002276321890479327,0.03360533976207236
0020,145,ego,CAR,63.331979509,0.445761177,-0.25241894,-0.008020006243532052,0.0021312267509596694,0.03368554280616376
0020,146,ego,CAR,63.71888868,0.456126517,-0.255346374,-0.007819083334233312,0.0018711326495131075,0.033700375664476034
0020,147,ego,CAR,64.07141249,0.466225746,-0.258708475,-0.008172350403791384,0.001573467658192662,0.03351895725534959
0020,148,ego,CAR,64.424939551,0.475917503,-0.261691056,-0.008370616786497642,0.0015345371324029244,0.03330596958812215
0020,149,ego,CAR,64.813907639,0.486785396,-0.264534335,-0.008493652439414134,0.0013455384946556848,0.03325799804043683
0020,150,ego,CAR,65.168330373,0.495834905,-0.266027841,-0.008635741148685483,0.0011238334831640273,0.03302351284747562
0020,151,ego,CAR,65.523244958,0.505067513,-0.267739587,-0.008477304377848327,0.000686488406303809,0.03292861343468534
0020,152,ego,CAR,65.915832464,0.514070033,-0.269199862,-0.007897532650982697,0.00037506837443013197,0.03266749864851448
0020,153,ego,CAR,66.275331924,0.523313767,-0.271341192,-0.007813977011347006,0.00038569922418663083,0.032653780320544
0020,154,ego,CAR,66.673206013,0.534042805,-0.27420647,-0.008285682179179688,3.9826917017649066e-05,0.03259437026563994
0020,155,ego,CAR,67.036870249,0.543937792,-0.276717183,-0.008382026870264347,-0.0009588482067659498,0.03255213389993905
0020,156,ego,CAR,67.403268605,0.551743226,-0.277349299,-0.007746507105343525,-0.0026194969236117416,0.03221616085499157
0020,157,ego,CAR,67.811180393,0.559635092,-0.27795011,-0.007260970487364737,-0.004156727197043075,0.03120357443754429
0020,158,ego,CAR,68.189279178,0.567723924,-0.279649945,-0.007544092460121554,-0.004602765723920932,0.029623106124601506
0020,159,ego,CAR,68.574401476,0.576386118,-0.282902396,-0.00858553803955342,-0.003872810002663485,0.027654565544029452
0020,160,ego,CAR,69.008856771,0.58294958,-0.286419646,-0.009592534133298969,-0.002723898798566715,0.024815963026911803
0020,161,ego,CAR,69.411990981,0.586976686,-0.289051514,-0.010138739026216648,-0.0028809670514289287,0.021481163011653592
0020,162,ego,CAR,69.866065232,0.587988223,-0.290139945,-0.00981906659139753,-0.003115854074750679,0.016488458994841082
0020,163,ego,CAR,70.290105857,0.583946672,-0.29013715,-0.008567623327889962,-0.0022929410943284267,0.011543651135594857
0020,164,ego,CAR,70.725073551,0.5781963,-0.291651076,-0.007661935386999552,-0.00166542354644994,0.006577255031254836
0020,165,ego,CAR,71.217153724,0.571093682,-0.295950695,-0.007890779194335451,-0.001907868440793159,0.0009073198750098044
0020,166,ego,CAR,71.676997758,0.563732473,-0.302594638,-0.008701881283263546,-0.003303986193474273,-0.004587644547106695
0020,167,ego,CAR,72.149242026,0.552646103,-0.307879049,-0.008976913282630505,-0.005204144789316523,-0.01005455401759825
0020,168,ego,CAR,72.6853336,0.536516808,-0.311502133,-0.00914459251985189,-0.0055107320929388415,-0.015801244888678845
0020,169,ego,CAR,73.188554825,0.517352815,-0.313029163,-0.008322276835381004,-0.00382221970401897,-0.02119616650246492
0020,170,ego,CAR,73.704580983,0.495356493,-0.315557741,-0.007975396221726605,-0.003162815499356153,-0.02685364009073332
0020,171,ego,CAR,74.287340207,0.469385838,-0.320978853,-0.008325366511877874,-0.0032609099672766817,-0.033073043941231894
0020,172,ego,CAR,74.830077866,0.44168962,-0.326023934,-0.008551361640764199,-0.003383383883754476,-0.0385078275107027
0020,173,ego,CAR,75.441975276,0.405263349,-0.329769058,-0.007729888155715514,-0.003609033166404263,-0.04496064033844993
0020,174,ego,CAR,76.011639156,0.368700958,-0.333037419,-0.0075137233585493846,-0.0032497208533275312,-0.050841860939935035
0020,175,ego,CAR,76.593816647,0.328654205,-0.337265066,-0.008081766974271432,-0.0026767696009644126,-0.05629449509457185
0020,176,ego,CAR,77.245917742,0.279182823,-0.341334396,-0.008061404497830438,-0.002845293331504628,-0.06272488893100503
0020,177,ego,CAR,77.849975782,0.228790705,-0.345463892,-0.007601369886208964,-0.0028058224305702595,-0.06851297228096698
0020,178,ego,CAR,78.463960506,0.17509739,-0.350256967,-0.007577775059659508,-0.002497116606739347,-0.07368439588970865
0020,179,ego,CAR,79.149854226,0.111933207,-0.356355453,-0.007558088675468255,-0.0018473833595975542,-0.07964731729217256
0020,180,ego,CAR,79.783085451,0.049483395,-0.36154464,-0.007602155435199265,-0.0015565756428217448,-0.08523049072572775
0020,181,ego,CAR,80.424456032,-0.016110898,-0.36716706,-0.007805052861519002,-0.001086993618907961,-0.09040008846797454
0020,182,ego,CAR,81.139988803,-0.093947367,-0.37347845,-0.0075130891683077294,-0.0008633503515413921,-0.0958275487901834
0020,183,ego,CAR,81.799755916,-0.169152139,-0.379507613,-0.0066056788837336455,-0.000958716557267536,-0.09996725057519829
0020,184,ego,CAR,82.537011285,-0.254425662,-0.387067382,-0.005988455096233025,-0.000416270354717696,-0.10256371181452106
0020,185,ego,CAR,83.216202669,-0.333677984,-0.393272744,-0.004974499273362909,-0.0003586529146408779,-0.10388224098348164
0020,186,ego,CAR,83.904941986,-0.414069675,-0.399261012,-0.0046361301729165305,-0.00073371303893488,-0.10466515180021663
0020,187,ego,CAR,84.674489137,-0.501471783,-0.406238828,-0.0051981712331947705,-0.0011352878272257172,-0.10446375900630711
0020,188,ego,CAR,85.385076233,-0.582679059,-0.412175265,-0.005221860413744395,-0.0017523740408780242,-0.10377198603134286
0020,189,ego,CAR,86.105510457,-0.663878902,-0.416918154,-0.005281371015589009,-0.00215340114934115,-0.1027256066184834
0020,190,ego,CAR,86.908981041,-0.753357631,-0.421151264,-0.004935567658229445,-0.0025499611646466747,-0.10109088108220865
0020,191,ego,CAR,87.650812066,-0.833942794,-0.425664434,-0.004328180926492564,-0.0024352347622178527,-0.09952837391015512
0020,192,ego,CAR,88.402600306,-0.912621596,-0.431772747,-0.004354325664460923,-0.0021954081699004924,-0.09707130900873295
0020,193,ego,CAR,89.240228292,-0.997798054,-0.437477469,-0.003859296802606771,-0.0025710123719564493,-0.09339179361647876
0020,194,ego,CAR,90.010339406,-1.071547995,-0.441530351,-0.004043465335973551,-0.0018192345194920634,-0.08930645159170636
0020,195,ego,CAR,90.861199451,-1.148080125,-0.446637829,-0.003703214599987348,-0.00037043606339981494,-0.08444655961471348
0020,196,ego,CAR,91.634571269,-1.21553873,-0.45032037,-0.0032219167858515974,0.0007496587808866195,-0.0799605275486841
0020,197,ego,CAR,92.406593611,-1.277976615,-0.454880192,-0.0032017511546609256,0.001638082082323855,-0.07511144869028596
0020,198,ego,CAR,93.253887072,-1.342785334,-0.460619847,-0.002531553982572099,0.0021908975948141673,-0.0695770509381437
0020,199,ego,CAR,94.020333268,-1.395889059,-0.465310667,-0.002459620279193331,0.0024645685988509136,-0.06424343137618216
0020,200,ego,CAR,94.785134013,-1.444131389,-0.469265252,-0.0025777577747119196,0.0024188142799488332,-0.05874914649919827
0020,201,ego,CAR,95.62439654,-1.492626735,-0.473705631,-0.0026955930349776835,0.002550425774582976,-0.052795219429642604
0020,202,ego,CAR,96.385415733,-1.531496672,-0.478142299,-0.003441097344177635,0.0023168340974111246,-0.0471072003630284
0020,203,ego,CAR,97.144743611,-1.567494985,-0.482008075,-0.003256522835140885,0.0022708040263910156,-0.041784713403869134
0020,204,ego,CAR,97.976281911,-1.601571084,-0.486779203,-0.0031169550789655887,0.0020338511813013938,-0.035866978639867764
0020,205,ego,CAR,98.729511971,-1.627949584,-0.490815107,-0.0034048096714522913,0.0026027111622681787,-0.030677007419556812
0020,206,ego,CAR,99.553576072,-1.651253699,-0.494542382,-0.004315772910432614,0.002963965390758716,-0.02491171439911488
0020,207,ego,CAR,100.29935132,-1.669792639,-0.497759234,-0.004520807363125989,0.0031605122410565123,-0.01977344931030789
0020,208,ego,CAR,101.040700916,-1.684794217,-0.50129665,-0.00426858686196141,0.0030897547107056056,-0.014620211622647705
0020,209,ego,CAR,101.852668273,-1.696823916,-0.506368207,-0.003973880472223357,0.0032304668173130935,-0.00905638672786635
0020,210,ego,CAR,102.586495958,-1.703757763,-0.510410505,-0.0042715255628476,0.0030735016287732897,-0.004213801960104124
0020,211,ego,CAR,103.317138323,-1.7072219,-0.51412711,-0.004534272696965047,0.003019606740878089,0.00019425326869182413
0020,212,ego,CAR,104.117496466,-1.707571304,-0.518540915,-0.005212030712728577,0.003319972216120348,0.004609205074961764
0020,213,ego,CAR,104.841790358,-1.706153216,-0.523317747,-0.00503382071515901,0.003502365521168116,0.008041705577216618
0020,214,ego,CAR,105.63639713,-1.702593718,-0.529863078,-0.005152528622709873,0.00458343325315802,0.011531962955176667
0020,215,ego,CAR,106.355843471,-1.698005691,-0.535148365,-0.0047991823367787845,0.0046983434511402855,0.01434954911150399
0020,216,ego,CAR,107.074334647,-1.691248295,-0.540588372,-0.004899216526173866,0.00358317082671622,0.01663666525792884
0020,217,ego,CAR,107.868501579,-1.68110413,-0.548162983,-0.00570201987375718,0.0025573397948250864,0.018814398312853697
0020,218,ego,CAR,108.594373885,-1.672004852,-0.556384532,-0.005498028019813361,0.0019560673128951045,0.02017735849478708
0020,219,ego,CAR,109.324965704,-1.66280398,-0.564080181,-0.005396657848916853,0.002314200224793783,0.021581858847746105
0020,220,ego,CAR,110.133075401,-1.65122492,-0.571158821,-0.005023056679466009,0.0022394491639197156,0.023113345572144617
0020,221,ego,CAR,110.872329744,-1.639683276,-0.578613959,-0.004771766273794498,0.001757886101258599,0.02424088606870356
0020,222,ego,CAR,111.617536635,-1.62588984,-0.586615402,-0.0054634601156742235,0.0015995849056613665,0.025485798008340055
0020,223,ego,CAR,112.443353105,-1.610153163,-0.594325435,-0.005485595267391119,0.001572086862622335,0.026696193552377068
0020,224,ego,CAR,113.200434871,-1.594537873,-0.600864872,-0.005823173572582441,0.0015663097887275157,0.027912337613827276
0020,225,ego,CAR,114.039203977,-1.576135621,-0.607717976,-0.006340946864177965,0.0015141077279841042,0.029126196740676846
0020,226,ego,CAR,114.808144651,-1.55896344,-0.614618605,-0.006014651953013761,0.0012687631323533566,0.03010744451198555
