scene_ID,frame_ID,object_ID,category,x,y,z,roll,pitch,yaw
0,28,1,CAR,23.0574,13.2446,-1.24749,0.15266098974193687,-0.011883495256679755,0.5455678101435453
0,28,2,BICYCLE,16.6316,3.35073,-0.662817,0.10158152897824602,0.10410447625249208,0.2503311901337648
0,29,1,CAR,23.3934,13.5576,-1.25398,0.15543078939427657,-0.010530193452326753,0.5516566129551439
0,29,2,BICYCLE,16.9777,3.69831,-0.671422,0.10289304067664284,0.10701399994698946,0.2674469122107501
0,30,1,CAR,23.7345,13.8599,-1.26243,0.15810873112235901,-0.009176608760689042,0.5571986933409123
0,30,2,BICYCLE,17.3169,4.05624,-0.678156,0.1041453661763394,0.10990810657299388,0.2848307903082459
0,31,1,CAR,24.0808,14.1516,-1.27339,0.16068934338546859,-0.007810662150321335,0.5622074382147053
0,31,2,BICYCLE,17.6491,4.42286,-0.682448,0.10535047236847594,0.11274889564862711,0.3023828975326719
0,32,1,CAR,24.433,14.4322,-1.28579,0.16319491432828803,-0.0064728988239148855,0.56668374993074
0,32,2,BICYCLE,17.9748,4.79576,-0.685893,0.10649682181123099,0.11561091634752163,0.31996500320971144
0,33,1,CAR,24.7909,14.7023,-1.29796,0.1656607475702243,-0.005214019533148928,0.5706701007565727
0,33,2,BICYCLE,18.2943,5.17275,-0.68886,0.10758768480231007,0.11849937442956326,0.33745795738604834
0,34,1,CAR,25.1643,14.9583,-1.30831,0.16233344834474295,-0.01857115044560942,0.5333599290528266
0,34,2,BICYCLE,18.5943,5.54834,-0.696321,0.11112642528847516,0.12401412461124028,0.3357843530210207
0,35,1,CAR,25.5459,15.2025,-1.31734,0.15850680895277902,-0.03175465601893368,0.4961016923489314
0,35,2,BICYCLE,18.8943,5.92465,-0.704839,0.11466463561189189,0.1295596952464737,0.334139900614546
0,36,1,CAR,25.9331,15.4382,-1.32506,0.1541980051355063,-0.04472178395204818,0.4590179711471194
0,36,2,BICYCLE,19.1943,6.30198,-0.713087,0.1182191515802975,0.1350741345314468,0.33254804387026304
0,37,1,CAR,26.3273,15.6621,-1.33094,0.1494154265293095,-0.05749142941502239,0.42197815587910625
0,37,2,BICYCLE,19.494,6.68081,-0.720942,0.1217891753533058,0.14055635896571772,0.3310281244140354
0,38,1,CAR,26.7285,15.8728,-1.33454,0.14416754104047236,-0.07006487958208485,0.38492949849291413
0,38,2,BICYCLE,19.7933,7.06142,-0.728436,0.12537224533171676,0.14601284858292773,0.32959549111014397
0,39,1,CAR,27.1382,16.0666,-1.33546,0.1384494085231438,-0.08245596775872421,0.34773528832610445
0,39,2,BICYCLE,20.0923,7.4432,-0.73622,0.12896232881569425,0.15147050490177705,0.32821095766184527
0,40,1,CAR,27.554,16.2458,-1.33484,0.1322567590602235,-0.09459628882612847,0.3104779036882279
0,40,2,BICYCLE,20.3911,7.82583,-0.744782,0.13255429971240895,0.1569490336943189,0.3268530663027116
0,41,1,CAR,27.9731,16.4142,-1.33653,0.12555922926776697,-0.10634150736717363,0.2732768035561284
0,41,2,BICYCLE,20.6903,8.20795,-0.752163,0.13618530595521028,0.16235524804680956,0.3254675014815529
0,42,1,CAR,28.3946,16.5726,-1.34084,0.11837366442753217,-0.11766488352925997,0.23615349155545928
0,42,2,BICYCLE,20.9898,8.5896,-0.758531,0.13985235356948245,0.16769793282785805,0.3240512643442539
0,43,1,CAR,28.8179,16.7217,-1.34572,0.11075065193020883,-0.12860637966434263,0.19912535217709415
0,43,2,BICYCLE,21.2891,8.97228,-0.764171,0.14354143717898982,0.17300230004286377,0.32267589746041914
0,44,1,CAR,29.2414,16.8641,-1.34805,0.10276887660022771,-0.13922539774594256,0.1622848698548438
0,44,2,BICYCLE,21.5883,9.35578,-0.769627,0.14724451450760112,0.17829034638937102,0.3213279605412236
0,45,1,CAR,29.6663,16.9971,-1.34587,0.09445355969415914,-0.14957556192060428,0.12552998717774067
0,45,2,BICYCLE,21.8874,9.73979,-0.774905,0.15096321527175371,0.1835603985289196,0.31998954069617014
0,46,1,CAR,30.0939,17.1179,-1.34066,0.08577686125228245,-0.15961659395882322,0.08875733657442009
0,46,2,BICYCLE,22.187,10.1228,-0.780888,0.15469312007382108,0.18883530847713814,0.3185876829885341
0,47,1,CAR,30.5234,17.2267,-1.33533,0.07671019063680307,-0.16926086494247228,0.051960774649940866
0,47,2,BICYCLE,22.4879,10.5033,-0.787417,0.1584475978672777,0.19409657740455089,0.31705904766364235
0,48,1,CAR,30.953,17.3261,-1.33099,0.0672723085388065,-0.1784605085269071,0.015226542357034134
0,48,2,BICYCLE,22.7905,10.8807,-0.793282,0.1622514167218938,0.1992933184752328,0.3153818100646575
0,49,1,CAR,31.381,17.419,-1.32863,0.05748728224903665,-0.18717649572745465,-0.021364048482946707
0,49,2,BICYCLE,23.0967,11.2509,-0.797772,0.1661462921219803,0.20436813998102243,0.31338446914573126
0,50,1,CAR,31.936,17.5502,-1.33045,0.06201596191919334,-0.18454227496634434,-0.017814529876909457
0,50,2,BICYCLE,23.4057,11.6033,-0.800783,0.1659268498742481,0.1934701187760801,0.27572891699864943
0,51,1,CAR,32.4909,17.6829,-1.33334,0.06652669452374038,-0.18188729639393086,-0.014294885937149893
0,51,2,BICYCLE,23.727,11.9455,-0.806613,0.16525507641180015,0.1826590473679901,0.2382228484844191
0,52,1,CAR,33.0464,17.8155,-1.33719,0.07100986514529595,-0.17921952994649848,-0.010859004336466693
0,52,2,BICYCLE,24.0595,12.2791,-0.814075,0.16414389771860094,0.17192737639899214,0.20093701611813763
0,53,1,CAR,33.6033,17.9466,-1.34172,0.07546201985552026,-0.17654985886825703,-0.007541132422605568
0,53,2,BICYCLE,24.402,12.6047,-0.823559,0.1625889009695607,0.16131506697685216,0.16390480170028354
0,54,1,CAR,34.1612,18.077,-1.34694,0.0798877587680753,-0.17387715482210053,-0.00431639122789873
0,54,2,BICYCLE,24.7539,12.9229,-0.833878,0.16061332476992396,0.1508062105771253,0.12715016773869614
0,55,1,CAR,34.7207,18.2057,-1.35241,0.08428563342424278,-0.17121604981104355,-0.0012137958099978086
0,55,2,BICYCLE,25.1146,13.2342,-0.844667,0.158229164737961,0.140410655325081,0.09068802825448241
0,56,1,CAR,35.2843,18.3279,-1.35778,0.08863367187311777,-0.16858987016051064,0.0016365337832215943
0,56,2,BICYCLE,25.4848,13.5355,-0.855242,0.15546599899625502,0.13010547372226444,0.05440505268651208
0,57,1,CAR,35.8543,18.439,-1.36322,0.09290521429883736,-0.16601074646986103,0.0041061284202843495
0,57,2,BICYCLE,25.8656,13.824,-0.86599,0.1523337161917091,0.1199024011497638,0.018185022359417324
0,58,1,CAR,36.4314,18.5375,-1.36943,0.09708984664336384,-0.16347092204321179,0.006168931674112699
0,58,2,BICYCLE,26.2578,14.0965,-0.875429,0.1488650895006498,0.10975692903406475,-0.018078961707862273
0,59,1,CAR,37.0177,18.6192,-1.37658,0.10116693554504552,-0.1609840872829893,0.007716800677316726
0,59,2,BICYCLE,26.6602,14.3537,-0.883744,0.14505389439252392,0.0997015179715981,-0.0543541695515688
0,60,1,CAR,37.6153,18.6798,-1.38415,0.1051262959015502,-0.1585796450394401,0.008652265280414184
0,60,2,BICYCLE,27.0716,14.5966,-0.891491,0.1408910665502976,0.08977931841367948,-0.09059931317127079
0,61,1,CAR,38.2246,18.7178,-1.39165,0.10897294457020612,-0.1562772822806111,0.008954892429597905
0,61,2,BICYCLE,27.4913,14.825,-0.896336,0.13641347137138826,0.07994177456852336,-0.12680837883662388
0,62,1,CAR,38.846,18.7321,-1.39881,0.11271228944594336,-0.1540897445282745,0.008619837540861042
0,62,2,BICYCLE,27.9188,15.039,-0.898709,0.13161672486546783,0.07021971067492938,-0.16298468613606687
0,63,1,CAR,39.4798,18.7212,-1.40664,0.11633475329352505,-0.15200486706573546,0.00762557499785288
0,63,2,BICYCLE,28.3531,15.2387,-0.900905,0.12647094274809723,0.06069758857341334,-0.1991246611883053
0,64,1,CAR,40.1246,18.6873,-1.4149,0.11986259622043827,-0.15002158203391325,0.0060541947825552
0,64,2,BICYCLE,28.7928,15.4253,-0.904669,0.12095772295123997,0.05144520053367474,-0.23519389729404816
0,65,1,CAR,40.7814,18.6271,-1.42249,0.12330028894457312,-0.1481763228872377,0.0038431052112066766
0,65,2,BICYCLE,29.2377,15.5983,-0.912243,0.11505650751722385,0.042535571345704515,-0.2712177840324719
0,66,1,CAR,41.5774,18.562,-1.44458,0.10579309564483408,-0.1495477749898626,-0.04669188533619151
0,66,2,BICYCLE,29.6902,15.7662,-0.91758,0.1155096384640042,0.04126677714121474,-0.260265627126234
0,67,1,CAR,42.368,18.4603,-1.46621,0.08827497751096969,-0.15009716547358387,-0.09717040454154358
0,67,2,BICYCLE,30.1457,15.9299,-0.921368,0.1159845214858346,0.03995716383944359,-0.24961344499725824
0,68,1,CAR,43.1487,18.3297,-1.48598,0.07082661352296071,-0.14983332930686544,-0.14740317792740232
0,68,2,BICYCLE,30.6079,16.0832,-0.921814,0.11650813072299337,0.03853444705319209,-0.23945847591850233
0,69,1,CAR,43.9185,18.1701,-1.50316,0.053482293985712914,-0.14877877969941977,-0.19739450405030956
0,69,2,BICYCLE,31.076,16.227,-0.920994,0.1170513625563312,0.037059332015322966,-0.22976203500851877
0,70,1,CAR,44.6765,17.9817,-1.51629,0.0362821872801149,-0.146970475890412,-0.24713879438070396
0,70,2,BICYCLE,31.5508,16.3602,-0.920278,0.11759615217677055,0.03556329135408909,-0.22054896407816615
0,71,1,CAR,45.42,17.7689,-1.52593,0.019264240671068578,-0.1444034379248711,-0.2965465577563009
0,71,2,BICYCLE,32.0325,16.4825,-0.921361,0.11812028145564257,0.03408765011729109,-0.21182375695179934
0,72,1,CAR,46.1464,17.5376,-1.53166,0.002479725578896197,-0.1410978193794623,-0.3454969792507634
0,72,2,BICYCLE,32.5195,16.5965,-0.923813,0.11862888911941205,0.03263238449687522,-0.20349147992366712
0,73,1,CAR,46.8549,17.2897,-1.53297,-0.014037099218579208,-0.13708305820242472,-0.393970585219495
0,73,2,BICYCLE,33.0111,16.7041,-0.926766,0.11913217832129064,0.031183390510179265,-0.19547955098803582
0,74,1,CAR,47.5455,17.0244,-1.53034,-0.03026656476239964,-0.1323696467562625,-0.4419939971830389
0,74,2,BICYCLE,33.5071,16.8054,-0.930919,0.11961968299182546,0.029756740800740644,-0.18778169140015377
0,75,1,CAR,48.2196,16.7367,-1.5259,-0.04621003540479229,-0.12693206456173733,-0.4896906359738442
0,75,2,BICYCLE,34.0073,16.9007,-0.934566,0.1201095762873523,0.02831251261268708,-0.18037137758158206
0,76,1,CAR,48.8735,16.4372,-1.51812,-0.06179377330301428,-0.12082338121063607,-0.5368589565888837
0,76,2,BICYCLE,34.5119,16.9897,-0.938955,0.12058518733305901,0.02687757115297451,-0.17325847360586355
0,77,1,CAR,49.5053,16.1329,-1.50816,-0.07697870759557546,-0.11405548743781058,-0.5833744355247941
0,77,2,BICYCLE,35.0199,17.0743,-0.943666,0.12104960852830882,0.025449178114260285,-0.16637308434913267
0,78,1,CAR,50.1136,15.8312,-1.49713,-0.0917314684305861,-0.10665051745414589,-0.629112929811654
0,78,2,BICYCLE,35.5338,17.1492,-0.947076,0.12152039121161673,0.023969474617749675,-0.15985962732237713
0,79,1,CAR,50.6989,15.5336,-1.48605,-0.10603895962230325,-0.0986280148123031,-0.674078701510274
0,79,2,BICYCLE,36.0538,17.2142,-0.946854,0.12202242369382255,0.02238621177538036,-0.1537077038931982
0,80,1,CAR,51.262,15.2413,-1.47453,-0.11988593122626412,-0.09003373528886804,-0.7182786471224065
0,80,2,BICYCLE,36.5777,17.2731,-0.948439,0.12249642565459684,0.020838336142653624,-0.14781627970256572
0,81,1,CAR,51.8076,14.9398,-1.46289,-0.1332981275164098,-0.08086211623692563,-0.7620188120878995
0,81,2,BICYCLE,37.1044,17.3283,-0.953625,0.1229248204367357,0.019374910442281568,-0.14211312764335338
0,82,1,CAR,52.3374,14.6227,-1.45106,-0.1462748374426006,-0.07112168772778826,-0.8054441135801245
0,82,2,BICYCLE,37.6347,17.3781,-0.957144,0.12336435584111038,0.017872125064734234,-0.13663162706331855
0,83,1,CAR,52.8515,14.2872,-1.43871,-0.1588031122965745,-0.06082953362049537,-0.8486223744740573
0,83,2,BICYCLE,38.1709,17.4177,-0.962311,0.12378116842107145,0.01638656485559542,-0.1315005971326335
0,84,1,CAR,53.3499,13.9315,-1.42536,-0.17086735938653774,-0.050005035329968806,-0.8916060066584359
0,84,2,BICYCLE,38.7116,17.4494,-0.969282,0.12417413089443796,0.014929575939206963,-0.12664992014669263
0,85,1,CAR,53.8321,13.5546,-1.4105,-0.18245012000733318,-0.03867084205127558,-0.934424742213098
0,85,2,BICYCLE,39.2556,17.476,-0.976684,0.12455724825217418,0.013481069086259012,-0.12199664895010809
