frame_id,object_id,tracklet_id,x_world,y_world,z_world
1,0,383,9.59871,0.302842,22.4151
1,0,386,9.21608,-2.23849,22.3908
1,0,397,-9.81567,-2.5892,17.1871
1,0,406,8.40917,1.34668,18.6482
1,0,407,7.92808,-0.692162,15.5867
1,0,415,-0.0348796,-1.09241,18.6074
1,0,422,7.81962,-0.957249,15.418
1,0,423,10.5107,0.274607,22.7345
1,0,427,1.25985,-3.09434,20.8669
1,0,432,-3.37789,-3.97978,23.8696
1,0,434,2.78843,-3.12247,20.1046
1,0,444,1.24971,-3.46726,20.873
1,0,445,-7.59368,-2.04957,29.0628
1,0,449,-4.23279,-3.62512,22.1778
1,0,451,-0.2342,-3.89762,23.6751
1,0,452,-9.15634,-2.66369,28.1925
1,0,455,-1.61623,1.1776,24.6696
1,0,459,-0.976192,-1.74424,24.6874
1,0,462,-2.96357,0.283224,25.8646
1,0,464,-9.01179,-3.05078,27.7575
1,0,465,2.39421,-3.10252,20.1274
1,0,467,-9.70867,-2.372,29.8925
1,0,469,-4.45988,0.15375,23.8717
1,0,473,12.1839,-3.01268,22.8727
1,0,476,2.44461,1.04129,20.4228
1,0,478,6.37748,-2.07611,21.5835
1,0,480,1.61112,-3.39142,20.5931
1,0,482,9.15685,-3.33043,21.8976
1,0,483,9.14275,-1.92572,22.4987
1,0,487,-11.2262,-2.42394,26.1758
1,0,489,7.60415,0.852379,19.7631
1,0,490,-3.79332,0.711023,25.3668
1,0,494,8.86166,0.393432,21.7428
1,0,495,-10.8201,-2.92266,25.1152
1,0,497,-9.85264,-2.6666,27.077
1,0,501,-1.89853,-0.00165219,25.4229
1,0,504,-6.39188,-1.23428,28.6103
1,0,506,3.54849,1.33056,19.6716
1,0,508,1.08276,1.89349,13.6114
1,0,512,10.2269,1.47314,18.1367
1,0,520,-7.44054,-3.49006,27.7782
1,0,521,14.0507,0.360358,23.2685
1,0,540,-6.03912,-2.08408,27.9953
1,0,545,-0.182955,1.87512,12.7567
1,0,552,-2.24346,-2.17547,25.8741
1,0,553,-0.0219231,0.459205,18.9374
1,0,557,-4.94514,-2.55005,22.7037
1,0,562,-3.35799,-2.94942,22.3159
1,0,571,11.4224,0.348817,21.9599
1,0,592,-1.57642,1.90321,12.8629
1,0,594,1.69735,-1.76969,21.3488
1,0,598,-3.86734,-1.64542,23.3879
1,0,604,-4.59081,-0.541509,24.2932
1,0,605,1.12709,-2.85495,20.9935
1,0,608,-0.562006,1.31995,23.5526
1,0,609,-1.48924,0.750567,24.8368
1,0,614,-3.0997,1.44559,25.3173
1,0,616,4.13391,-3.28494,21.0509
1,0,623,1.31687,1.85826,12.7776
1,0,629,-0.912179,1.88769,12.4627
1,0,633,4.37219,0.517052,20.8282
1,0,634,1.40527,-2.00793,21.2955
1,0,645,2.52034,1.85183,15.4612
1,0,660,14.1884,-0.0944211,24.2581
1,0,668,-1.31096,1.92245,13.8104
1,0,673,-6.18664,-2.50118,24.9309
1,0,679,1.68372,-1.3743,21.4567
1,0,691,-0.493348,1.88362,12.6909
1,0,696,-3.22728,-2.54001,23.037
1,0,700,-8.63262,-1.88792,30.0612
1,0,706,-1.25632,1.45532,24.172
1,0,711,-2.8668,-2.35229,23.526
1,0,713,3.80682,-1.39039,20.9958
1,0,715,13.1959,-0.595793,23.9666
1,0,720,0.371019,1.81712,10.9213
1,0,722,0.94258,0.126736,22.1468
1,0,765,5.4496,-2.12543,21.2003
1,0,767,2.2181,0.561618,20.8145
1,0,775,-4.59273,-2.25519,22.7844
1,0,778,4.65592,-2.82419,21.1537
1,0,780,3.50647,0.681845,20.4157
1,0,782,4.78198,-2.21875,21.2105
1,0,784,3.36717,-3.63501,20.3805
1,0,789,1.92941,1.89873,13.804
1,0,790,-3.81538,-2.18258,25.0345
1,0,792,9.14232,-0.625655,22.4113
1,0,793,2.97097,-0.815509,21.2288
1,0,796,-0.94959,-1.94975,24.4261
1,0,801,2.92332,0.0486504,20.918
1,0,803,1.91627,0.0608936,21.2061
1,0,805,7.69197,0.711071,15.518
1,0,813,5.61543,-3.29959,21.4019
1,0,826,13.5992,0.385771,23.3504
1,0,827,-3.20778,1.94117,17.1464
1,0,831,6.42028,-0.653259,21.6764
1,0,841,14.7736,0.454813,23.5627
1,0,842,6.38438,-1.37675,21.6008
1,0,846,14.1666,-3.14103,24.3252
1,0,854,8.98629,-3.37875,21.9664
1,0,857,-1.98517,1.24673,24.9999
1,0,858,11.934,1.4256,18.5136
1,1,936,-4.47132,0.30985,13.3477
1,1,942,-4.25624,0.317773,14.121
1,1,943,-4.17915,0.312447,14.0886
1,1,944,-4.10255,0.309525,14.0749
1,1,945,-4.02332,0.306483,14.0488
1,1,969,-4.51925,0.377453,13.2722
1,1,976,-4.24802,0.388378,14.0763
1,1,977,-4.17024,0.387408,14.0674
1,1,978,-4.08227,0.404522,14.1466
1,1,979,-4.00849,0.386598,14.0462
1,1,1003,-4.52076,0.423917,13.0205
1,1,1004,-4.53207,0.451682,13.3457
1,1,1005,-4.50716,0.45186,13.4858
1,1,1012,-4.03567,0.444782,13.5689
1,1,1013,-4.03641,0.466577,13.9754
1,1,1014,-3.96685,0.458213,13.9302
1,1,1042,-4.47825,0.54017,13.5082
1,1,1050,-3.95252,0.508301,13.5026
1,1,1051,-3.90393,0.51583,13.7358
1,1,1053,-3.75813,0.501386,13.6845
1,1,1054,-3.69165,0.499827,13.6617
1,1,1055,-3.62602,0.500093,13.6515
1,1,1071,-5.46689,0.609153,13.732
1,1,1084,-4.39346,0.596667,13.4288
1,1,1085,-4.32883,0.590401,13.4456
1,1,1086,-4.26361,0.58635,13.4268
1,1,1091,-3.93751,0.587795,13.5079
1,1,1092,-3.8658,0.585321,13.515
1,1,1093,-3.81488,0.578904,13.6077
1,1,1094,-3.73192,0.57321,13.5843
1,1,1095,-3.66303,0.585279,13.554
1,1,1096,-3.59792,0.566105,13.5897
1,1,1097,-3.52274,0.566069,13.583
1,1,1113,-6.08016,0.756925,14.7325
1,1,1115,-5.75648,0.70667,14.2647
1,1,1116,-5.51759,0.687936,13.8709
1,1,1117,-5.3372,0.669523,13.5889
1,1,1118,-5.15775,0.64819,13.3056
1,1,1119,-5.04869,0.664343,13.2196
1,1,1120,-4.89796,0.643279,12.9692
1,1,1121,-4.77042,0.626873,12.7891
1,1,1126,-4.56726,0.662112,13.2578
1,1,1127,-4.49506,0.668903,13.2693
1,1,1128,-4.63762,0.672382,13.864
1,1,1129,-4.58297,0.67513,13.9189
1,1,1135,-3.93365,0.618712,13.1505
1,1,1136,-3.87218,0.619591,13.2299
1,1,1137,-3.81864,0.629383,13.3189
1,1,1138,-3.87802,0.673914,13.8069
1,1,1139,-3.84229,0.680339,13.9519
1,1,1140,-3.66039,0.660624,13.5586
1,1,1141,-3.59266,0.660165,13.5734
1,1,1142,-3.52807,0.642732,13.6079
1,1,1159,-6.07541,0.893192,14.9094
1,1,1160,-5.87033,0.844536,14.4979
1,1,1161,-5.69691,0.816659,14.2196
1,1,1162,-5.5271,0.749271,13.8674
1,1,1163,-5.34568,0.73729,13.5984
1,1,1164,-5.19922,0.733322,13.4088
1,1,1165,-5.0479,0.756362,13.2897
1,1,1166,-4.87372,0.740016,12.9585
1,1,1167,-4.76128,0.700339,12.753
1,1,1168,-4.69949,0.701859,12.7914
1,1,1172,-5.02381,0.789255,14.5605
1,1,1173,-4.93303,0.78666,14.5164
1,1,1174,-4.84669,0.784328,14.485
1,1,1175,-4.57171,0.748609,13.8814
1,1,1176,-4.51657,0.75209,13.9364
1,1,1177,-4.57705,0.774715,14.3568
1,1,1181,-3.93489,0.698388,13.1741
1,1,1182,-3.84994,0.675422,13.0657
1,1,1183,-3.80618,0.697661,13.2692
1,1,1184,-3.84927,0.742912,13.7136
1,1,1185,-3.80421,0.749838,13.8225
1,1,1186,-3.75425,0.753805,13.9173
1,1,1187,-3.64536,0.732381,13.8066
1,1,1188,-3.505,0.704472,13.5509
1,1,1209,-6.05189,0.976009,14.8756
1,1,1210,-5.84368,0.936822,14.4818
1,1,1211,-5.72802,0.863766,14.2148
1,1,1212,-5.49366,0.819351,13.7805
1,1,1213,-5.33129,0.818836,13.5696
1,1,1214,-5.20767,0.797523,13.4276
1,1,1215,-5.07591,0.836181,13.3804
1,1,1222,-5.05357,0.872606,14.6495
1,1,1223,-4.96183,0.869792,14.6048
1,1,1224,-4.87458,0.867572,14.573
1,1,1225,-4.78157,0.864084,14.5288
1,1,1226,-4.68918,0.861209,14.4849
1,1,1227,-4.60106,0.858977,14.4433
1,1,1230,-3.97235,0.774338,13.1314
1,1,1231,-3.91961,0.777966,13.19
1,1,1232,-3.8622,0.780143,13.233
1,1,1233,-3.88456,0.808371,13.5829
1,1,1259,-6.22061,1.08818,15.1481
1,1,1260,-6.04005,1.05372,14.8386
1,1,1261,-5.82939,1.01162,14.4451
1,1,1262,-5.70801,0.930157,14.1496
1,1,1263,-5.45916,0.887877,13.6942
1,1,1264,-5.3026,0.882889,13.4891
1,1,1265,-5.13768,0.862707,13.2376
1,1,1266,-5.05624,0.869671,13.227
1,1,1273,-5.08177,0.957737,14.7396
1,1,1274,-4.98928,0.953657,14.6944
1,1,1275,-4.89677,0.950914,14.6494
1,1,1276,-4.80869,0.949011,14.6174
1,1,1277,-4.71645,0.945081,14.5729
1,1,1278,-4.627,0.941146,14.5308
1,1,1279,-4.5361,0.938039,14.4869
1,1,1280,-4.44391,0.934769,14.4432
1,1,1281,-4.24221,0.908049,14.0284
1,1,1282,-4.19031,0.914571,14.1086
1,1,1283,-3.84282,0.846028,13.1651
1,1,1284,-3.86142,0.874852,13.503
1,1,1311,-6.02908,1.12743,14.7932
1,1,1312,-5.81281,1.08659,14.4067
1,1,1313,-5.67951,0.997429,14.0689
1,1,1314,-5.47541,0.966174,13.7376
1,1,1315,-5.28784,0.948155,13.4524
1,1,1316,-5.10284,0.927433,13.152
1,1,1317,-5.05323,0.973986,13.3274
1,1,1318,-4.91961,0.934316,13.0721
1,1,1324,-5.11075,1.04315,14.8308
1,1,1325,-4.97995,1.04425,14.7305
1,1,1326,-4.8602,1.03142,14.594
1,1,1327,-4.80151,1.03432,14.6551
1,1,1328,-4.68311,1.02137,14.5199
1,1,1329,-4.56694,1.00963,14.385
1,1,1330,-4.41808,0.989386,14.1342
1,1,1331,-4.30272,0.979312,13.9863
1,1,1332,-3.93711,0.883925,12.913
1,1,1333,-3.8567,0.870725,12.8358
1,1,1334,-3.82265,0.910006,13.0965
1,1,1335,-3.83881,0.939668,13.4222
1,1,1336,-3.78544,0.944849,13.4897
1,1,1365,-5.60233,1.10233,13.9822
1,1,1366,-5.41529,1.05222,13.6305
1,1,1367,-5.27109,1.01848,13.411
1,1,1368,-5.1529,1.00427,13.2913
1,1,1369,-5.01886,1.01858,13.1725
1,1,1370,-4.86169,1.00193,12.9307
1,1,1371,-4.75292,0.995317,12.8178
1,1,1372,-4.66804,0.971586,12.7302
1,1,1373,-4.49074,0.925022,12.4144
1,1,1374,-4.56085,0.980394,12.7912
1,1,1375,-4.94732,1.08371,14.2153
1,1,1382,-3.98863,0.94991,12.729
1,1,1383,-3.97053,0.936319,12.7942
1,1,1384,-3.89008,0.94159,12.7692
1,1,1385,-3.83772,0.920952,12.7462
1,1,1386,-3.75474,0.959343,12.8557
1,1,1387,-3.73958,0.974459,13.0498
1,1,1388,-3.679,0.974661,13.0752
1,1,1419,-5.38725,1.10615,13.5378
1,1,1420,-5.252,1.08761,13.3654
1,1,1421,-5.13301,1.07371,13.2447
1,1,1422,-5.00596,1.07437,13.1255
1,1,1423,-4.84447,1.0708,12.9288
1,1,1424,-4.72785,1.04979,12.7536
1,1,1425,-4.65151,1.03893,12.703
1,1,1426,-4.57713,1.02898,12.6644
1,1,1427,-4.51185,1.02133,12.6488
1,1,1428,-4.44624,1.01422,12.638
1,1,1429,-4.33432,1.01222,12.5962
1,1,1430,-4.30252,1.01969,12.692
1,1,1431,-4.2633,1.00327,12.6374
1,1,1432,-4.18768,0.997669,12.6178
1,1,1433,-4.12745,0.99635,12.6249
1,1,1434,-4.06914,0.998802,12.672
1,1,1435,-4.00882,0.992316,12.6866
1,1,1436,-3.93824,0.987452,12.6746
1,1,1437,-3.87834,0.985903,12.6991
1,1,1438,-3.81709,0.974462,12.6764
1,1,1439,-3.76232,0.987817,12.7708
1,1,1440,-3.70658,0.984794,12.8117
1,1,1441,-3.62182,1.02603,12.8724
1,1,1442,-3.54613,1.01964,12.8341
1,1,1443,-3.51069,1.03572,12.9896
1,1,1444,-3.48631,1.0241,13.0995
1,1,1445,-3.4589,1.04467,13.3102
1,1,1446,-3.34826,1.04474,13.1746
1,1,1472,-5.21772,1.15393,13.2869
1,1,1473,-4.97755,1.11247,12.8419
1,1,1474,-4.86357,1.09347,12.7172
1,1,1475,-4.80692,1.14966,12.9037
1,1,1476,-4.68574,1.11386,12.6575
1,1,1477,-4.60242,1.09207,12.5502
1,1,1478,-4.52665,1.07752,12.4768
1,1,1479,-4.47799,1.07752,12.5309
1,1,1480,-4.41061,1.07524,12.5406
1,1,1481,-4.34893,1.07089,12.5448
1,1,1482,-4.29088,1.06644,12.5507
1,1,1483,-4.23417,1.06116,12.558
1,1,1484,-4.16898,1.05818,12.5536
1,1,1485,-4.10907,1.05859,12.5779
1,1,1486,-4.04568,1.05698,12.5995
1,1,1488,-3.91598,1.04982,12.6324
1,1,1489,-3.86028,1.04826,12.6614
1,1,1490,-3.80345,1.04748,12.6864
1,1,1491,-3.74277,1.05266,12.7194
1,1,1492,-3.66746,1.08499,12.7909
1,1,1493,-3.61423,1.08838,12.8395
1,1,1494,-3.54405,1.0874,12.8344
1,1,1495,-3.48736,1.09145,12.8813
1,1,1496,-3.431,1.0948,12.9287
1,1,1497,-3.37453,1.09865,12.9781
1,1,1498,-3.34327,1.09542,13.116
1,1,1523,-5.10588,1.20326,13.0244
1,1,1524,-4.95111,1.17005,12.7785
1,1,1525,-4.86294,1.16189,12.7206
1,1,1526,-4.76188,1.15726,12.6378
1,1,1527,-4.67449,1.17309,12.6369
1,1,1528,-4.58281,1.15319,12.5235
1,1,1529,-4.50199,1.14197,12.4399
1,1,1530,-4.45432,1.14102,12.5129
1,1,1531,-4.39133,1.13469,12.4849
1,1,1532,-4.33352,1.13042,12.5183
1,1,1533,-4.2673,1.12585,12.5091
1,1,1534,-4.20153,1.12247,12.5017
1,1,1535,-4.14388,1.12032,12.5088
1,1,1536,-4.08426,1.11796,12.518
1,1,1537,-4.03214,1.12293,12.5805
1,1,1538,-3.97096,1.1153,12.5909
1,1,1539,-3.9021,1.11026,12.5904
1,1,1540,-3.84328,1.1064,12.6121
1,1,1541,-3.78676,1.10797,12.637
1,1,1542,-3.73006,1.11147,12.6685
1,1,1543,-3.65389,1.14892,12.7432
1,1,1544,-3.60824,1.14526,12.7983
1,1,1545,-3.54741,1.1501,12.8399
1,1,1546,-3.49531,1.14432,12.8948
1,1,1547,-3.4387,1.14527,12.948
1,1,1548,-3.38109,1.15283,12.9906
1,1,1575,-4.95869,1.24834,12.8204
1,1,1576,-4.83969,1.2258,12.6637
1,1,1577,-4.73976,1.25616,12.6911
1,1,1578,-4.65538,1.24001,12.6139
1,1,1579,-4.55911,1.21454,12.4705
1,1,1580,-4.4911,1.21075,12.4235
1,1,1581,-4.43988,1.20501,12.4822
1,1,1582,-4.37601,1.19757,12.4727
1,1,1583,-4.31313,1.1901,12.4635
1,1,1584,-4.24597,1.18676,12.4528
1,1,1585,-4.18066,1.18412,12.4474
1,1,1586,-4.12032,1.18359,12.4516
1,1,1587,-4.07665,1.18728,12.521
1,1,1588,-4.01579,1.18784,12.5426
1,1,1589,-3.956,1.18313,12.5619
1,1,1590,-3.88564,1.17823,12.5503
1,1,1591,-3.82527,1.17644,12.5735
1,1,1592,-3.76773,1.18014,12.6008
1,1,1593,-3.69401,1.20686,12.6484
1,1,1594,-3.65175,1.21491,12.7478
1,1,1595,-3.59598,1.21874,12.7925
1,1,1596,-3.53959,1.22477,12.8386
1,1,1597,-3.48131,1.22881,12.8836
1,1,1598,-3.44154,1.22284,12.9786
1,1,1599,-3.38301,1.22991,13.0506
1,1,1625,-4.94956,1.31461,12.8014
1,1,1626,-4.81874,1.28942,12.6201
1,1,1627,-4.69489,1.26885,12.4525
1,1,1628,-4.63459,1.31138,12.5832
1,1,1629,-4.54907,1.28999,12.4631
1,1,1630,-4.47209,1.27051,12.3781
1,1,1631,-4.41802,1.26851,12.4311
1,1,1632,-4.35474,1.25969,12.4178
1,1,1633,-4.29309,1.25217,12.409
1,1,1634,-4.23352,1.25401,12.4244
1,1,1635,-4.17076,1.24815,12.4221
1,1,1636,-4.11401,1.24781,12.4394
1,1,1637,-4.0602,1.24648,12.4548
1,1,1638,-4.00465,1.24519,12.492
1,1,1639,-3.94662,1.24169,12.5135
1,1,1640,-3.86661,1.24594,12.4996
1,1,1641,-3.82705,1.24573,12.571
1,1,1642,-3.76999,1.2548,12.6226
1,1,1643,-3.69202,1.26793,12.6317
1,1,1644,-3.63806,1.27509,12.6857
1,1,1645,-3.5942,1.28191,12.7656
1,1,1646,-3.53804,1.28432,12.8142
1,1,1647,-3.48196,1.29811,12.8808
1,1,1648,-3.44179,1.29357,12.9688
1,1,1672,-4.93865,1.37908,12.7776
1,1,1673,-4.81143,1.35451,12.6
1,1,1674,-4.6914,1.33484,12.4466
1,1,1675,-4.62756,1.36547,12.5396
1,1,1676,-4.53854,1.34428,12.4288
1,1,1677,-4.45183,1.32499,12.3322
1,1,1678,-4.40308,1.32811,12.3954
1,1,1679,-4.3419,1.31883,12.3768
1,1,1684,-4.04804,1.30821,12.4168
1,1,1685,-3.99365,1.30557,12.4495
1,1,1686,-3.92981,1.3058,12.4671
1,1,1687,-3.86111,1.31395,12.4877
1,1,1688,-3.79054,1.31928,12.4915
1,1,1689,-3.72925,1.32246,12.5114
1,1,1690,-3.68714,1.33415,12.6079
1,1,1691,-3.63397,1.34012,12.6632
1,1,1692,-3.58488,1.34666,12.7338
1,1,1693,-3.52641,1.34679,12.7628
1,1,1694,-3.48065,1.36851,12.8791
1,1,1719,-5.0464,1.46444,12.8919
1,1,1720,-4.91355,1.43876,12.7146
1,1,1721,-4.80828,1.42102,12.5921
1,1,1722,-4.67183,1.39332,12.3985
1,1,1723,-4.6213,1.43261,12.5424
1,1,1724,-4.54127,1.41872,12.4847
1,1,1725,-4.46657,1.40357,12.4332
1,1,1726,-4.39001,1.38489,12.3498
1,1,1727,-4.32806,1.38015,12.3457
1,1,1728,-4.28057,1.38505,12.3926
1,1,1729,-4.22508,1.3827,12.4024
1,1,1730,-4.16506,1.378,12.3991
1,1,1731,-4.10208,1.36791,12.3773
1,1,1732,-4.03774,1.36665,12.3763
1,1,1733,-3.97888,1.37296,12.4086
1,1,1734,-3.90437,1.37691,12.4136
1,1,1735,-3.85675,1.38418,12.4611
1,1,1736,-3.7962,1.38557,12.4837
1,1,1737,-3.77403,1.40442,12.6454
1,1,1738,-3.71606,1.40987,12.6952
1,1,1739,-3.65365,1.41112,12.7232
1,1,1740,-3.59446,1.41576,12.7581
1,1,1765,-4.81689,1.49451,12.6326
1,1,1766,-4.69219,1.46788,12.4621
1,1,1767,-4.60496,1.49491,12.5118
1,1,1768,-4.52481,1.47437,12.4356
1,1,1769,-4.44621,1.45789,12.3609
1,1,1770,-4.40015,1.46317,12.4146
1,1,1771,-4.34281,1.46417,12.4579
1,1,1772,-4.28099,1.45546,12.4275
1,1,1773,-4.21439,1.45559,12.4401
1,1,1774,-4.15451,1.45318,12.4615
1,1,1775,-4.09086,1.44434,12.3995
1,1,1776,-4.01339,1.44195,12.3772
1,1,1777,-3.93245,1.43157,12.3117
1,1,1778,-3.8793,1.43714,12.3498
1,1,1779,-3.82847,1.44003,12.3828
1,1,1801,-4.94718,1.58183,12.7905
1,1,1802,-4.80378,1.55719,12.6029
1,1,1803,-4.68004,1.53129,12.4409
1,1,1804,-4.57179,1.5197,12.3388
1,2,1058,1.5753,0.228372,6.09615
1,2,1059,1.60285,0.226691,6.08026
1,2,1098,1.5373,0.262837,6.117
1,2,1099,1.57126,0.259785,6.08034
1,2,1100,1.59701,0.257938,6.05864
1,2,1101,1.62254,0.257209,6.03957
1,2,1102,1.64618,0.256006,6.01755
1,2,1103,1.6705,0.254838,5.99873
1,2,1104,1.6923,0.254923,5.98656
1,2,1143,1.51657,0.292498,6.11345
1,2,1144,1.54509,0.288909,6.08768
1,2,1145,1.56741,0.290439,6.06556
1,2,1146,1.5913,0.288624,6.04318
1,2,1147,1.61524,0.287301,6.02159
1,2,1148,1.64022,0.286416,6.0055
1,2,1149,1.66449,0.285301,5.98409
1,2,1150,1.68937,0.284147,5.96514
1,2,1191,1.53672,0.322016,6.07004
1,2,1192,1.56231,0.320679,6.04747
1,2,1193,1.58648,0.318682,6.02442
1,2,1194,1.60964,0.317265,6.00267
1,2,1196,1.65772,0.31518,5.96536
1,2,1197,1.68373,0.314176,5.94539
1,2,1240,1.5172,0.356371,6.11487
1,2,1241,1.53768,0.353839,6.07137
1,2,1242,1.55911,0.351203,6.02986
1,2,1243,1.62274,0.336233,5.86539
1,2,1244,1.64429,0.333743,5.84036
1,2,1245,1.63517,0.341462,5.95404
1,2,1246,1.65763,0.340344,5.93491
1,2,1247,1.72229,0.320237,5.79561
1,2,1248,1.70439,0.342718,5.90763
1,2,1295,1.65015,0.363118,5.82766
1,2,1296,1.67226,0.361182,5.81457
1,2,1297,1.65137,0.37201,5.92272
1,2,1298,1.72477,0.35225,5.78203
1,2,1299,1.70793,0.36888,5.88901
1,2,1300,1.73917,0.374211,5.91648
1,2,1348,1.63697,0.398638,5.90675
1,2,1349,1.65961,0.397869,5.88457
1,2,1350,1.72553,0.384992,5.77314
1,2,1352,1.74062,0.394729,5.87738
1,2,1611,1.79428,0.527377,5.70079
1,2,1612,1.81986,0.523496,5.6986
1,2,1660,1.7802,0.557703,5.71671
1,2,1709,1.7782,0.589502,5.74115
2,0,2,7.95637,1.41103,18.6828
2,0,5,-2.91305,1.10782,25.4454
2,0,16,-9.09104,-3.30279,28.8979
2,0,17,-1.05626,0.970668,24.1719
2,0,18,1.9659,1.37402,20.6236
2,0,21,7.08055,-2.112,22.0235
2,0,23,-0.448752,0.0753885,23.9334
2,0,24,1.88606,-2.13075,21.324
2,0,25,9.95035,-3.42815,21.8773
2,0,30,-11.2863,-2.82885,24.6419
2,0,32,-10.503,-3.11999,24.9263
